variant_type,qual_threshold,truth_total,truth_tp,truth_fn,query_fp,metric_recall,metric_precision,metric_f1_score
SNP,5356.640137,71333,0,71333,0,0.0,,
SNP,5357.640137,71333,0,71333,0,0.0,,
SNP,536.270020,71333,40688,30645,71,0.570395,0.998259,0.725975
SNP,5363.640137,71333,0,71333,0,0.0,,
SNP,5367.640137,71333,0,71333,0,0.0,,
SNP,537.049988,71333,40596,30737,71,0.569105,0.9982549999999999,0.724929
SNP,537.640015,71333,40592,30741,71,0.569049,0.9982549999999999,0.7248829999999999
SNP,5374.649902,71333,0,71333,0,0.0,,
SNP,5375.640137,71333,0,71333,0,0.0,,
SNP,538.640015,71333,40487,30846,71,0.567577,0.99825,0.723687
SNP,5380.640137,71333,0,71333,0,0.0,,
SNP,5384.640137,71333,0,71333,0,0.0,,
SNP,5387.640137,71333,0,71333,0,0.0,,
SNP,539.640015,71333,40381,30952,71,0.566091,0.998246,0.722476
SNP,5390.640137,71333,0,71333,0,0.0,,
SNP,5393.640137,71333,0,71333,0,0.0,,
SNP,5395.640137,71333,0,71333,0,0.0,,
SNP,54.320000,71333,70857,476,450,0.9933270000000001,0.993692,0.993509
SNP,54.840000,71333,70853,480,450,0.9932709999999999,0.993691,0.993481
SNP,540.640015,71333,40264,31069,71,0.564451,0.9982409999999999,0.7211380000000001
SNP,5402.640137,71333,0,71333,0,0.0,,
SNP,5403.640137,71333,0,71333,0,0.0,,
SNP,5404.640137,71333,0,71333,0,0.0,,
SNP,5405.640137,71333,0,71333,0,0.0,,
SNP,541.640015,71333,40169,31164,71,0.5631189999999999,0.998237,0.7200489999999999
SNP,5412.640137,71333,0,71333,0,0.0,,
SNP,5419.640137,71333,0,71333,0,0.0,,
SNP,542.640015,71333,40080,31253,71,0.561872,0.998233,0.7190270000000001
SNP,5421.640137,71333,0,71333,0,0.0,,
SNP,5427.100098,71333,0,71333,0,0.0,,
SNP,5429.640137,71333,0,71333,0,0.0,,
SNP,543.640015,71333,39974,31359,71,0.5603859999999999,0.9982280000000001,0.717808
SNP,5436.640137,71333,0,71333,0,0.0,,
SNP,544.640015,71333,39869,31464,71,0.558914,0.998223,0.716598
SNP,5441.640137,71333,0,71333,0,0.0,,
SNP,5442.640137,71333,0,71333,0,0.0,,
SNP,5444.640137,71333,0,71333,0,0.0,,
SNP,5447.640137,71333,0,71333,0,0.0,,
SNP,5448.640137,71333,0,71333,0,0.0,,
SNP,545.640015,71333,39779,31554,71,0.557652,0.9982190000000001,0.7155590000000001
SNP,5456.640137,71333,0,71333,0,0.0,,
SNP,5458.100098,71333,0,71333,0,0.0,,
SNP,5459.640137,71333,0,71333,0,0.0,,
SNP,546.640015,71333,39696,31637,71,0.556489,0.998216,0.7146
SNP,5468.640137,71333,0,71333,0,0.0,,
SNP,547.640015,71333,39601,31732,71,0.555157,0.9982110000000001,0.7135
SNP,5472.640137,71333,0,71333,0,0.0,,
SNP,5474.640137,71333,0,71333,0,0.0,,
SNP,5475.640137,71333,0,71333,0,0.0,,
SNP,548.640015,71333,39496,31837,71,0.553685,0.998207,0.712282
SNP,5483.640137,71333,0,71333,0,0.0,,
SNP,5487.640137,71333,0,71333,0,0.0,,
SNP,549.640015,71333,39384,31949,71,0.5521149999999999,0.998202,0.7109800000000001
SNP,5499.640137,71333,0,71333,0,0.0,,
SNP,55.360001,71333,70851,482,450,0.993243,0.993691,0.993467
SNP,550.640015,71333,39280,32053,71,0.550657,0.9981969999999999,0.709769
SNP,5508.640137,71333,0,71333,0,0.0,,
SNP,551.640015,71333,39194,32139,71,0.549451,0.998193,0.708765
SNP,5513.640137,71333,0,71333,0,0.0,,
SNP,5518.640137,71333,0,71333,0,0.0,,
SNP,5519.640137,71333,0,71333,0,0.0,,
SNP,552.630005,71333,39105,32228,71,0.548203,0.998189,0.707725
SNP,5527.060059,71333,0,71333,0,0.0,,
SNP,5529.640137,71333,0,71333,0,0.0,,
SNP,553.640015,71333,39013,32320,71,0.546914,0.998184,0.706649
SNP,5535.640137,71333,0,71333,0,0.0,,
SNP,5536.640137,71333,0,71333,0,0.0,,
SNP,5537.640137,71333,0,71333,0,0.0,,
SNP,554.640015,71333,38905,32428,71,0.5454,0.998179,0.705382
SNP,5544.640137,71333,0,71333,0,0.0,,
SNP,5548.640137,71333,0,71333,0,0.0,,
SNP,5549.640137,71333,0,71333,0,0.0,,
SNP,555.640015,71333,38812,32521,71,0.544096,0.998175,0.70429
SNP,5552.060059,71333,0,71333,0,0.0,,
SNP,5558.640137,71333,0,71333,0,0.0,,
SNP,5559.640137,71333,0,71333,0,0.0,,
SNP,556.640015,71333,38728,32605,71,0.542918,0.9981709999999999,0.7033020000000001
SNP,5561.640137,71333,0,71333,0,0.0,,
SNP,5563.100098,71333,0,71333,0,0.0,,
SNP,5569.640137,71333,0,71333,0,0.0,,
SNP,557.640015,71333,38631,32702,71,0.541559,0.998167,0.702159
SNP,5573.640137,71333,0,71333,0,0.0,,
SNP,55761.601562,71333,0,71333,0,0.0,0.0,
SNP,558.640015,71333,38553,32780,71,0.540465,0.9981629999999999,0.701238
SNP,559.640015,71333,38449,32884,71,0.539007,0.998158,0.700008
SNP,5597.640137,71333,0,71333,0,0.0,,
SNP,5598.640137,71333,0,71333,0,0.0,,
SNP,56.009998,71333,70850,483,450,0.9932290000000001,0.993691,0.99346
SNP,56.639999,71333,70849,484,450,0.993215,0.993691,0.993453
SNP,560.299988,71333,38343,32990,71,0.537521,0.9981530000000001,0.698753
SNP,5601.640137,71333,0,71333,0,0.0,,
SNP,5604.640137,71333,0,71333,0,0.0,,
SNP,5605.640137,71333,0,71333,0,0.0,,
SNP,5606.640137,71333,0,71333,0,0.0,,
SNP,561.059998,71333,38258,33075,71,0.53633,0.998149,0.6977439999999999
SNP,561.640015,71333,38255,33078,71,0.536288,0.998149,0.697709
SNP,5611.100098,71333,0,71333,0,0.0,,
SNP,5617.640137,71333,0,71333,0,0.0,,
SNP,5619.640137,71333,0,71333,0,0.0,,
SNP,562.640015,71333,38157,33176,71,0.534914,0.998144,0.6965439999999999
SNP,5622.060059,71333,0,71333,0,0.0,,
SNP,5624.640137,71333,0,71333,0,0.0,,
SNP,5628.640137,71333,0,71333,0,0.0,,
SNP,563.640015,71333,38061,33272,71,0.533568,0.9981389999999999,0.695401
SNP,5633.640137,71333,0,71333,0,0.0,,
SNP,5639.640137,71333,0,71333,0,0.0,,
SNP,564.640015,71333,37977,33356,71,0.5323899999999999,0.998135,0.694399
SNP,5641.640137,71333,0,71333,0,0.0,,
SNP,5646.640137,71333,0,71333,0,0.0,,
SNP,5648.640137,71333,0,71333,0,0.0,,
SNP,5649.640137,71333,0,71333,0,0.0,,
SNP,565.640015,71333,37909,33424,71,0.5314369999999999,0.998132,0.693587
SNP,5652.100098,71333,0,71333,0,0.0,,
SNP,56542.601562,71333,0,71333,0,0.0,0.0,
SNP,5656.640137,71333,0,71333,0,0.0,,
SNP,5657.640137,71333,0,71333,0,0.0,,
SNP,5659.640137,71333,0,71333,0,0.0,,
SNP,566.640015,71333,37808,33525,70,0.530021,0.9981530000000001,0.692385
SNP,5661.640137,71333,0,71333,0,0.0,,
SNP,5664.640137,71333,0,71333,0,0.0,,
SNP,5665.640137,71333,0,71333,0,0.0,,
SNP,5667.640137,71333,0,71333,0,0.0,,
SNP,567.640015,71333,37715,33618,70,0.528717,0.9981479999999999,0.6912699999999999
SNP,5670.640137,71333,0,71333,0,0.0,,
SNP,5671.640137,71333,0,71333,0,0.0,,
SNP,5673.640137,71333,0,71333,0,0.0,,
SNP,5676.640137,71333,0,71333,0,0.0,,
SNP,5677.640137,71333,0,71333,0,0.0,,
SNP,568.270020,71333,37647,33686,69,0.527764,0.998172,0.690461
SNP,568.960022,71333,37543,33790,69,0.526306,0.998167,0.68921
SNP,5680.640137,71333,0,71333,0,0.0,,
SNP,5682.640137,71333,0,71333,0,0.0,,
SNP,5683.640137,71333,0,71333,0,0.0,,
SNP,5685.640137,71333,0,71333,0,0.0,,
SNP,569.640015,71333,37542,33791,69,0.526292,0.998167,0.689198
SNP,5695.640137,71333,0,71333,0,0.0,,
SNP,5696.640137,71333,0,71333,0,0.0,,
SNP,5697.640137,71333,0,71333,0,0.0,,
SNP,5698.640137,71333,0,71333,0,0.0,,
SNP,57.320000,71333,70849,484,449,0.993215,0.993705,0.99346
SNP,57.840000,71333,70847,486,448,0.993187,0.993719,0.993453
SNP,570.640015,71333,37461,33872,69,0.525157,0.9981620000000001,0.6882229999999999
SNP,5700.640137,71333,0,71333,0,0.0,,
SNP,5705.640137,71333,0,71333,0,0.0,,
SNP,5706.640137,71333,0,71333,0,0.0,,
SNP,5708.089844,71333,0,71333,0,0.0,,
SNP,571.619995,71333,37368,33965,69,0.523853,0.998158,0.6871010000000001
SNP,5710.640137,71333,0,71333,0,0.0,,
SNP,5713.060059,71333,0,71333,0,0.0,,
SNP,5717.640137,71333,0,71333,0,0.0,,
SNP,57176.601562,71333,0,71333,0,0.0,0.0,
SNP,572.640015,71333,37283,34050,69,0.5226609999999999,0.9981540000000001,0.686075
SNP,5723.640137,71333,0,71333,0,0.0,,
SNP,5727.640137,71333,0,71333,0,0.0,,
SNP,573.640015,71333,37201,34132,69,0.521512,0.99815,0.685083
SNP,5730.640137,71333,0,71333,0,0.0,,
SNP,574.340027,71333,37116,34217,69,0.52032,0.9981459999999999,0.684053
SNP,5744.640137,71333,0,71333,0,0.0,,
SNP,575.059998,71333,37024,34309,69,0.51903,0.998141,0.682936
SNP,575.640015,71333,37023,34310,69,0.519016,0.998141,0.682924
SNP,5752.640137,71333,0,71333,0,0.0,,
SNP,5757.640137,71333,0,71333,0,0.0,,
SNP,5759.640137,71333,0,71333,0,0.0,,
SNP,576.640015,71333,36947,34386,69,0.517951,0.998137,0.682
SNP,5763.640137,71333,0,71333,0,0.0,,
SNP,5765.640137,71333,0,71333,0,0.0,,
SNP,5767.640137,71333,0,71333,0,0.0,,
SNP,577.640015,71333,36869,34464,68,0.516858,0.99816,0.681057
SNP,5771.640137,71333,0,71333,0,0.0,,
SNP,578.299988,71333,36774,34559,67,0.515526,0.998182,0.679905
SNP,5782.640137,71333,0,71333,0,0.0,,
SNP,5783.640137,71333,0,71333,0,0.0,,
SNP,579.039978,71333,36684,34649,66,0.514264,0.9982049999999999,0.678812
SNP,579.640015,71333,36683,34650,66,0.51425,0.9982049999999999,0.6788
SNP,5796.640137,71333,0,71333,0,0.0,,
SNP,5797.640137,71333,0,71333,0,0.0,,
SNP,58.639999,71333,70847,486,448,0.993187,0.993719,0.993453
SNP,580.640015,71333,36606,34727,66,0.513171,0.998201,0.677858
SNP,5801.640137,71333,0,71333,0,0.0,,
SNP,5802.640137,71333,0,71333,0,0.0,,
SNP,5803.640137,71333,0,71333,0,0.0,,
SNP,5804.640137,71333,0,71333,0,0.0,,
SNP,581.640015,71333,36518,34815,66,0.511937,0.9981969999999999,0.67678
SNP,5817.640137,71333,0,71333,0,0.0,,
SNP,5819.640137,71333,0,71333,0,0.0,,
SNP,582.640015,71333,36421,34912,66,0.5105770000000001,0.998192,0.675589
SNP,5821.640137,71333,0,71333,0,0.0,,
SNP,5822.640137,71333,0,71333,0,0.0,,
SNP,5827.640137,71333,0,71333,0,0.0,,
SNP,5829.060059,71333,0,71333,0,0.0,,
SNP,583.640015,71333,36336,34997,66,0.509386,0.998188,0.6745439999999999
SNP,5832.640137,71333,0,71333,0,0.0,,
SNP,5834.640137,71333,0,71333,0,0.0,,
SNP,5835.640137,71333,0,71333,0,0.0,,
SNP,5838.640137,71333,0,71333,0,0.0,,
SNP,584.640015,71333,36238,35095,66,0.508012,0.998183,0.673337
SNP,5841.640137,71333,0,71333,0,0.0,,
SNP,5844.640137,71333,0,71333,0,0.0,,
SNP,5845.640137,71333,0,71333,0,0.0,,
SNP,5849.640137,71333,0,71333,0,0.0,,
SNP,585.640015,71333,36143,35190,66,0.50668,0.9981780000000001,0.6721659999999999
SNP,5851.640137,71333,0,71333,0,0.0,,
SNP,5853.640137,71333,0,71333,0,0.0,,
SNP,586.640015,71333,36068,35265,66,0.505629,0.998174,0.671239
SNP,5866.640137,71333,0,71333,0,0.0,,
SNP,5868.640137,71333,0,71333,0,0.0,,
SNP,587.479980,71333,35975,35358,65,0.504325,0.9981969999999999,0.670094
SNP,5872.640137,71333,0,71333,0,0.0,,
SNP,5878.640137,71333,0,71333,0,0.0,,
SNP,588.020020,71333,35894,35439,65,0.503189,0.998193,0.66909
SNP,588.640015,71333,35893,35440,65,0.503175,0.998193,0.669078
SNP,5881.640137,71333,0,71333,0,0.0,,
SNP,589.640015,71333,35816,35517,65,0.502096,0.998189,0.668122
SNP,5894.640137,71333,0,71333,0,0.0,,
SNP,59.310001,71333,70845,488,447,0.993159,0.993733,0.9934459999999999
SNP,59.860001,71333,70844,489,447,0.9931450000000001,0.993732,0.993439
SNP,590.640015,71333,35726,35607,65,0.500834,0.998185,0.667003
SNP,5900.640137,71333,0,71333,0,0.0,,
SNP,5901.640137,71333,0,71333,0,0.0,,
SNP,5906.060059,71333,0,71333,0,0.0,,
SNP,591.559998,71333,35660,35673,65,0.499909,0.998182,0.666181
SNP,5913.640137,71333,0,71333,0,0.0,,
SNP,5914.640137,71333,0,71333,0,0.0,,
SNP,5915.640137,71333,0,71333,0,0.0,,
SNP,59163.601562,71333,0,71333,0,0.0,0.0,
SNP,5917.640137,71333,0,71333,0,0.0,,
SNP,592.640015,71333,35594,35739,65,0.49898400000000004,0.9981780000000001,0.665358
SNP,5920.640137,71333,0,71333,0,0.0,,
SNP,593.630005,71333,35522,35811,65,0.49797399999999997,0.998175,0.66446
SNP,5930.640137,71333,0,71333,0,0.0,,
SNP,5934.640137,71333,0,71333,0,0.0,,
SNP,5935.640137,71333,0,71333,0,0.0,,
SNP,5939.640137,71333,0,71333,0,0.0,,
SNP,594.640015,71333,35445,35888,65,0.496895,0.9981709999999999,0.663497
SNP,5942.640137,71333,0,71333,0,0.0,,
SNP,5948.640137,71333,0,71333,0,0.0,,
SNP,595.539978,71333,35390,35943,65,0.49612399999999995,0.998168,0.662809
SNP,5951.640137,71333,0,71333,0,0.0,,
SNP,5956.100098,71333,0,71333,0,0.0,,
SNP,596.059998,71333,35303,36030,65,0.494904,0.9981629999999999,0.661718
SNP,596.640015,71333,35302,36031,65,0.49488999999999994,0.9981629999999999,0.661706
SNP,5967.640137,71333,0,71333,0,0.0,,
SNP,5968.640137,71333,0,71333,0,0.0,,
SNP,597.640015,71333,35212,36121,65,0.49362799999999996,0.998158,0.660576
SNP,5974.640137,71333,0,71333,0,0.0,,
SNP,598.640015,71333,35135,36198,65,0.49254899999999996,0.9981549999999999,0.659608
SNP,5981.640137,71333,0,71333,0,0.0,,
SNP,5987.640137,71333,0,71333,0,0.0,,
SNP,599.640015,71333,35054,36279,65,0.491414,0.99815,0.6585880000000001
SNP,5993.640137,71333,0,71333,0,0.0,,
SNP,5998.640137,71333,0,71333,0,0.0,,
SNP,60.639999,71333,70844,489,447,0.9931450000000001,0.993732,0.993439
SNP,600.640015,71333,34993,36340,65,0.490558,0.9981469999999999,0.6578189999999999
SNP,6008.640137,71333,0,71333,0,0.0,,
SNP,601.640015,71333,34924,36409,65,0.489591,0.998143,0.656948
SNP,6015.640137,71333,0,71333,0,0.0,,
SNP,6016.640137,71333,0,71333,0,0.0,,
SNP,6017.640137,71333,0,71333,0,0.0,,
SNP,6018.640137,71333,0,71333,0,0.0,,
SNP,6019.640137,71333,0,71333,0,0.0,,
SNP,602.640015,71333,34847,36486,65,0.488512,0.9981389999999999,0.655975
SNP,603.640015,71333,34768,36565,65,0.487404,0.998135,0.654975
SNP,6030.640137,71333,0,71333,0,0.0,,
SNP,6033.640137,71333,0,71333,0,0.0,,
SNP,6035.640137,71333,0,71333,0,0.0,,
SNP,6037.640137,71333,0,71333,0,0.0,,
SNP,604.640015,71333,34690,36643,64,0.486311,0.998159,0.653992
SNP,6044.640137,71333,0,71333,0,0.0,,
SNP,605.640015,71333,34610,36723,63,0.48518900000000004,0.998184,0.652982
SNP,6053.060059,71333,0,71333,0,0.0,,
SNP,6055.040039,71333,0,71333,0,0.0,,
SNP,606.640015,71333,34549,36784,62,0.48433400000000004,0.99821,0.652213
SNP,6061.640137,71333,0,71333,0,0.0,,
SNP,6063.640137,71333,0,71333,0,0.0,,
SNP,6067.040039,71333,0,71333,0,0.0,,
SNP,607.169983,71333,34492,36841,62,0.48353500000000005,0.998207,0.651487
SNP,607.900024,71333,34416,36917,62,0.48246999999999995,0.9982030000000001,0.650519
SNP,6075.640137,71333,0,71333,0,0.0,,
SNP,608.640015,71333,34415,36918,62,0.48245600000000005,0.9982030000000001,0.650506
SNP,6086.640137,71333,0,71333,0,0.0,,
SNP,6089.640137,71333,0,71333,0,0.0,,
SNP,609.640015,71333,34342,36991,62,0.48143199999999997,0.998199,0.649574
SNP,6093.640137,71333,0,71333,0,0.0,,
SNP,6094.640137,71333,0,71333,0,0.0,,
SNP,61.320000,71333,70839,494,444,0.993075,0.9937739999999999,0.993424
SNP,610.640015,71333,34269,37064,62,0.48040900000000003,0.998195,0.648641
SNP,6103.100098,71333,0,71333,0,0.0,,
SNP,611.340027,71333,34188,37145,62,0.47927299999999995,0.9981909999999999,0.647604
SNP,6119.640137,71333,0,71333,0,0.0,,
SNP,612.059998,71333,34112,37221,61,0.47820799999999997,0.998216,0.646636
SNP,612.640015,71333,34109,37224,61,0.478166,0.998216,0.646598
SNP,6121.640137,71333,0,71333,0,0.0,,
SNP,6126.640137,71333,0,71333,0,0.0,,
SNP,6129.640137,71333,0,71333,0,0.0,,
SNP,613.640015,71333,34047,37286,60,0.477297,0.998242,0.6458079999999999
SNP,6130.640137,71333,0,71333,0,0.0,,
SNP,6136.640137,71333,0,71333,0,0.0,,
SNP,614.640015,71333,33965,37368,60,0.47614700000000004,0.998238,0.644754
SNP,615.640015,71333,33898,37435,60,0.475208,0.9982340000000001,0.643892
SNP,6150.640137,71333,0,71333,0,0.0,,
SNP,6153.640137,71333,0,71333,0,0.0,,
SNP,6156.640137,71333,0,71333,0,0.0,,
SNP,6159.640137,71333,0,71333,0,0.0,,
SNP,616.640015,71333,33833,37500,60,0.474297,0.998231,0.643054
SNP,6164.640137,71333,0,71333,0,0.0,,
SNP,6165.640137,71333,0,71333,0,0.0,,
SNP,617.640015,71333,33738,37595,60,0.47296499999999997,0.9982260000000001,0.641828
SNP,6170.640137,71333,0,71333,0,0.0,,
SNP,6176.640137,71333,0,71333,0,0.0,,
SNP,618.640015,71333,33682,37651,60,0.47218000000000004,0.998223,0.641104
SNP,6186.640137,71333,0,71333,0,0.0,,
SNP,6188.640137,71333,0,71333,0,0.0,,
SNP,619.640015,71333,33627,37706,60,0.471409,0.9982200000000001,0.640393
SNP,6190.640137,71333,0,71333,0,0.0,,
SNP,6194.640137,71333,0,71333,0,0.0,,
SNP,6196.640137,71333,0,71333,0,0.0,,
SNP,6198.640137,71333,0,71333,0,0.0,,
SNP,61981.601562,71333,0,71333,0,0.0,0.0,
SNP,62.040001,71333,70837,496,443,0.9930469999999999,0.9937879999999999,0.993417
SNP,62.639999,71333,70837,496,443,0.9930469999999999,0.9937879999999999,0.993417
SNP,620.479980,71333,33554,37779,59,0.47038500000000005,0.998246,0.6394529999999999
SNP,6201.640137,71333,0,71333,0,0.0,,
SNP,6203.640137,71333,0,71333,0,0.0,,
SNP,6206.640137,71333,0,71333,0,0.0,,
SNP,6208.640137,71333,0,71333,0,0.0,,
SNP,621.059998,71333,33490,37843,59,0.469488,0.998242,0.6386229999999999
SNP,621.640015,71333,33489,37844,59,0.469474,0.998242,0.63861
SNP,6210.040039,71333,0,71333,0,0.0,,
SNP,622.640015,71333,33452,37881,59,0.468955,0.99824,0.638129
SNP,6227.640137,71333,0,71333,0,0.0,,
SNP,6228.640137,71333,0,71333,0,0.0,,
SNP,623.640015,71333,33395,37938,58,0.468156,0.998267,0.6373949999999999
SNP,6230.640137,71333,0,71333,0,0.0,,
SNP,624.530029,71333,33329,38004,58,0.46723100000000006,0.9982639999999999,0.636536
SNP,625.059998,71333,33267,38066,58,0.466362,0.9982610000000001,0.635728
SNP,625.640015,71333,33266,38067,58,0.46634799999999993,0.9982610000000001,0.6357149999999999
SNP,626.169983,71333,33196,38137,58,0.46536700000000003,0.998257,0.6348020000000001
SNP,6260.640137,71333,0,71333,0,0.0,,
SNP,6263.640137,71333,0,71333,0,0.0,,
SNP,627.059998,71333,33133,38200,58,0.464483,0.9982540000000001,0.633979
SNP,627.640015,71333,33130,38203,58,0.464441,0.9982530000000001,0.63394
SNP,6277.640137,71333,0,71333,0,0.0,,
SNP,628.640015,71333,33061,38272,58,0.463474,0.99825,0.633037
SNP,6283.640137,71333,0,71333,0,0.0,,
SNP,6284.640137,71333,0,71333,0,0.0,,
SNP,6288.640137,71333,0,71333,0,0.0,,
SNP,629.640015,71333,32997,38336,58,0.462577,0.998246,0.632199
SNP,6290.640137,71333,0,71333,0,0.0,,
SNP,6298.640137,71333,0,71333,0,0.0,,
SNP,63.639999,71333,70836,497,443,0.9930329999999999,0.9937879999999999,0.99341
SNP,630.640015,71333,32942,38391,58,0.46180600000000005,0.998243,0.631478
SNP,6306.640137,71333,0,71333,0,0.0,,
SNP,631.640015,71333,32883,38450,58,0.46097899999999997,0.99824,0.630704
SNP,6314.640137,71333,0,71333,0,0.0,,
SNP,6316.040039,71333,0,71333,0,0.0,,
SNP,6317.640137,71333,0,71333,0,0.0,,
SNP,632.640015,71333,32813,38520,58,0.45999700000000004,0.998237,0.629784
SNP,633.590027,71333,32747,38586,58,0.45907200000000004,0.998233,0.628916
SNP,6331.640137,71333,0,71333,0,0.0,,
SNP,6333.640137,71333,0,71333,0,0.0,,
SNP,634.640015,71333,32678,38655,58,0.45810500000000004,0.998229,0.628007
SNP,6345.040039,71333,0,71333,0,0.0,,
SNP,6345.640137,71333,0,71333,0,0.0,,
SNP,6349.640137,71333,0,71333,0,0.0,,
SNP,635.640015,71333,32615,38718,58,0.457222,0.9982260000000001,0.6271760000000001
SNP,6353.640137,71333,0,71333,0,0.0,,
SNP,6357.640137,71333,0,71333,0,0.0,,
SNP,6358.640137,71333,0,71333,0,0.0,,
SNP,636.640015,71333,32559,38774,58,0.456437,0.998223,0.626436
SNP,6368.640137,71333,0,71333,0,0.0,,
SNP,637.640015,71333,32487,38846,58,0.455427,0.9982190000000001,0.625484
SNP,6371.640137,71333,0,71333,0,0.0,,
SNP,6377.100098,71333,0,71333,0,0.0,,
SNP,638.640015,71333,32427,38906,58,0.454586,0.998216,0.62469
SNP,6384.640137,71333,0,71333,0,0.0,,
SNP,6386.640137,71333,0,71333,0,0.0,,
SNP,639.640015,71333,32368,38965,58,0.453759,0.9982120000000001,0.623908
SNP,6392.640137,71333,0,71333,0,0.0,,
SNP,6399.640137,71333,0,71333,0,0.0,,
SNP,64.639999,71333,70836,497,441,0.9930329999999999,0.993815,0.993424
SNP,640.640015,71333,32310,39023,58,0.452946,0.998209,0.623138
SNP,6401.640137,71333,0,71333,0,0.0,,
SNP,6409.640137,71333,0,71333,0,0.0,,
SNP,641.640015,71333,32251,39082,58,0.45211899999999994,0.9982059999999999,0.622354
SNP,6417.640137,71333,0,71333,0,0.0,,
SNP,642.640015,71333,32194,39139,58,0.45132,0.9982030000000001,0.621596
SNP,6420.640137,71333,0,71333,0,0.0,,
SNP,6424.640137,71333,0,71333,0,0.0,,
SNP,6425.640137,71333,0,71333,0,0.0,,
SNP,643.640015,71333,32136,39197,58,0.450507,0.9982,0.6208239999999999
SNP,6432.640137,71333,0,71333,0,0.0,,
SNP,6433.640137,71333,0,71333,0,0.0,,
SNP,644.640015,71333,32072,39261,57,0.44961,0.9982270000000001,0.619977
SNP,6444.640137,71333,0,71333,0,0.0,,
SNP,645.640015,71333,32017,39316,57,0.44883900000000004,0.998224,0.619243
SNP,6452.640137,71333,0,71333,0,0.0,,
SNP,646.640015,71333,31954,39379,57,0.447955,0.9982209999999999,0.618401
SNP,647.640015,71333,31882,39451,57,0.446946,0.998217,0.617438
SNP,6474.640137,71333,0,71333,0,0.0,,
SNP,6478.060059,71333,0,71333,0,0.0,,
SNP,648.640015,71333,31823,39510,57,0.44611899999999993,0.9982129999999999,0.6166470000000001
SNP,6481.640137,71333,0,71333,0,0.0,,
SNP,649.640015,71333,31779,39554,57,0.44550200000000006,0.9982110000000001,0.616057
SNP,6494.640137,71333,0,71333,0,0.0,,
SNP,6496.640137,71333,0,71333,0,0.0,,
SNP,65.639999,71333,70834,499,439,0.9930049999999999,0.993843,0.993424
SNP,650.640015,71333,31711,39622,57,0.44454899999999997,0.998207,0.6151449999999999
SNP,6501.640137,71333,0,71333,0,0.0,,
SNP,6504.640137,71333,0,71333,0,0.0,,
SNP,6506.640137,71333,0,71333,0,0.0,,
SNP,651.640015,71333,31659,39674,57,0.44382,0.9982040000000001,0.614446
SNP,6512.640137,71333,0,71333,0,0.0,,
SNP,652.640015,71333,31606,39727,57,0.44307700000000005,0.998201,0.613733
SNP,6523.640137,71333,0,71333,0,0.0,,
SNP,653.640015,71333,31533,39800,57,0.442053,0.9981969999999999,0.61275
SNP,6530.640137,71333,0,71333,0,0.0,,
SNP,6536.640137,71333,0,71333,0,0.0,,
SNP,654.640015,71333,31487,39846,57,0.441409,0.998194,0.612129
SNP,6541.640137,71333,0,71333,0,0.0,,
SNP,6544.640137,71333,0,71333,0,0.0,,
SNP,655.640015,71333,31435,39898,57,0.44068,0.9981909999999999,0.611427
SNP,6550.640137,71333,0,71333,0,0.0,,
SNP,6554.640137,71333,0,71333,0,0.0,,
SNP,656.640015,71333,31392,39941,57,0.44007700000000005,0.998189,0.610846
SNP,6560.100098,71333,0,71333,0,0.0,,
SNP,6564.640137,71333,0,71333,0,0.0,,
SNP,657.640015,71333,31345,39988,57,0.43941800000000003,0.998186,0.610211
SNP,6573.640137,71333,0,71333,0,0.0,,
SNP,658.640015,71333,31289,40044,57,0.438633,0.998183,0.609453
SNP,6581.640137,71333,0,71333,0,0.0,,
SNP,6588.640137,71333,0,71333,0,0.0,,
SNP,659.640015,71333,31237,40096,57,0.437904,0.99818,0.608748
SNP,6590.640137,71333,0,71333,0,0.0,,
SNP,6592.640137,71333,0,71333,0,0.0,,
SNP,6596.640137,71333,0,71333,0,0.0,,
SNP,6598.640137,71333,0,71333,0,0.0,,
SNP,66.320000,71333,70831,502,436,0.9929629999999999,0.993885,0.993423
SNP,66.839996,71333,70830,503,436,0.992949,0.993885,0.993416
SNP,660.640015,71333,31164,40169,57,0.436881,0.998175,0.607758
SNP,6605.640137,71333,0,71333,0,0.0,,
SNP,661.640015,71333,31103,40230,57,0.436025,0.998172,0.606929
SNP,6616.100098,71333,0,71333,0,0.0,,
SNP,662.640015,71333,31043,40290,57,0.435184,0.998168,0.606113
SNP,6623.640137,71333,0,71333,0,0.0,,
SNP,663.320007,71333,30997,40336,57,0.434539,0.998166,0.605487
SNP,6631.640137,71333,0,71333,0,0.0,,
SNP,6634.640137,71333,0,71333,0,0.0,,
SNP,6635.640137,71333,0,71333,0,0.0,,
SNP,6638.640137,71333,0,71333,0,0.0,,
SNP,664.049988,71333,30961,40372,57,0.43403500000000006,0.9981639999999999,0.604997
SNP,664.640015,71333,30953,40380,57,0.43392299999999995,0.9981629999999999,0.604888
SNP,6641.640137,71333,0,71333,0,0.0,,
SNP,6644.640137,71333,0,71333,0,0.0,,
SNP,665.640015,71333,30900,40433,57,0.43318,0.99816,0.604165
SNP,6655.640137,71333,0,71333,0,0.0,,
SNP,666.640015,71333,30858,40475,57,0.432591,0.998157,0.603591
